2016-08-19,World Humanitarian Day,United Nations observance
2016-08-19,Statehood Day in Hawaii,State holiday
2016-08-19,National Aviation Day,Observance
2016-08-21,Senior Citizens Day,Observance
2016-08-23,International Day for the Remembrance of the Slave Trade and its Abolition,United Nations observance
2016-08-26,Women's Equality Day,Observance
2016-08-27,Lyndon Baines Johnson Day,State holiday
2016-08-29,International Day against Nuclear Tests,United Nations observance
2016-08-30,International Day of the Victims of Enforced Disappearances,United Nations observance
2016-08-31,International Overdose Awareness Day,Worldwide observance
2016-09-04,World Sexual Health Day,Worldwide observance
2016-09-05,International Day of Charity,United Nations observance
2016-09-05,Labor Day,National holiday
2016-09-08,International Literacy Day,United Nations observance
2016-09-09,California Admission Day,Local observance
2016-09-10,World Suicide Prevention Day,United Nations observance
2016-09-10,Carl Garner Federal Lands Cleanup Day,Observance
2016-09-11,Patriot Day,Observance
2016-09-11,National Grandparents Day,Observance
2016-09-12,International Day for South-South Cooperation,United Nations observance
2016-09-12,International Programmers' Day,Worldwide observance
2016-09-13,Eid al-Adha,Muslim
2016-09-15,International Day of Democracy,United Nations observance
2016-09-16,International Day for the Preservation of the Ozone Layer,United Nations observance
2016-09-16,Constitution Day and Citizenship Day observed,Observance
2016-09-16,National POW/MIA Recognition Day,Observance
2016-09-17,Constitution Day and Citizenship Day,Observance
2016-09-19,International Talk Like a Pirate Day,Worldwide observance
2016-09-21,International Day of Peace,United Nations observance
2016-09-22,September equinox,Season
2016-09-22,World Maritime Day,United Nations observance
2016-09-22,Emancipation Day,Local observance
2016-09-23,International Celebrate Bisexuality Day,Worldwide observance
2016-09-23,Native Americans' Day,Local observance
2016-09-25,Gold Star Mother's Day,Observance
2016-09-26,World Day against Trafficking Persons,United Nations observance
2016-09-26,International Day for the Total Elimination of Nuclear Weapons,United Nations observance
2016-09-27,World Tourism Day,United Nations observance
2016-09-28,World Rabies Day,United Nations observance
2016-09-29,World Heart Day,United Nations observance
2016-10-01,International Day of Older Persons,United Nations observance
2016-10-01,World Vegetarian Day,Worldwide observance
2016-10-02,International Day of Non-Violence,United Nations observance
2016-10-03,Rosh Hashana,State holiday
2016-10-03,Rosh Hashana,Jewish holiday
2016-10-03,Muharram,Muslim
2016-10-03,World Habitat Day,United Nations observance
2016-10-03,Child Health Day,Observance
2016-10-04,Feast of St Francis of Assisi,Christian
2016-10-05,World Teachers' Day,United Nations observance
2016-10-05,World Cerebral Palsy Day,Worldwide observance
2016-10-09,World Post Day,United Nations observance
2016-10-09,Leif Erikson Day,Observance
2016-10-10,World Mental Health Day,United Nations observance
2016-10-10,Columbus Day,Local observance
2016-10-10,Columbus Day,National holiday
2016-10-10,Native Americans' Day,Local observance
2016-10-10,Indigenous People's Day,Local observance
2016-10-11,International Day of the Girl Child,United Nations observance
2016-10-12,Yom Kippur,State holiday
2016-10-12,Yom Kippur,Jewish holiday
2016-10-12,International Day for Natural Disaster Reduction,United Nations observance
2016-10-13,World Sight Day,United Nations observance
2016-10-15,International Day of Rural Women,United Nations observance
2016-10-15,White Cane Safety Day,Observance
2016-10-16,World Food Day,United Nations observance
2016-10-17,First Day of Sukkot,Jewish holiday
2016-10-17,International Day for the Eradication of Poverty,United Nations observance
2016-10-17,Boss's Day,Observance
2016-10-18,Alaska Day,State holiday
2016-10-23,Last Day of Sukkot,Jewish holiday
2016-10-24,Shmini Atzeret,Jewish holiday
2016-10-24,United Nations Day,United Nations observance
2016-10-24,World Development Information Day,United Nations observance
2016-10-25,Simchat Torah,Jewish holiday
2016-10-27,World Day for Audiovisual Heritage,United Nations observance
2016-10-28,Nevada Day,State holiday
2016-10-29,World Stroke Day,Worldwide observance
2016-10-31,Halloween,Observance
2016-11-01,All Saints' Day,Christian
2016-11-01,World Vegan Day,Worldwide observance
2016-11-02,All Souls' Day,Christian
2016-11-02,International Day to End Impunity for Crimes against Journalists,United Nations observance
2016-11-06,International Day for Preventing the Exploitation of the Environment in War and Armed Conflict,United Nations observance
2016-11-08,Election Day,State holiday
2016-11-08,Election Day,Observance
2016-11-10,World Science Day for Peace and Development,United Nations observance
2016-11-10,Return Day Delaware,State holiday
2016-11-11,Veterans Day,National holiday
2016-11-12,World Pneumonia Day,United Nations observance
2016-11-14,World Diabetes Day,United Nations observance
2016-11-16,International Day for Tolerance,United Nations observance
2016-11-17,World Philosophy Day,United Nations observance
2016-11-17,World Prematurity Day,Worldwide observance
2016-11-19,World Toilet Day,United Nations observance
2016-11-19,International Men's Day,Worldwide observance
2016-11-20,World Day of Remembrance for Road Traffic Victims,United Nations observance
2016-11-20,Universal Children's Day,United Nations observance
2016-11-20,Africa Industrialization Day,United Nations observance
2016-11-21,World Television Day,United Nations observance
2016-11-24,Thanksgiving Day,National holiday
2016-11-25,International Day for the Elimination of Violence against Women,United Nations observance
2016-11-25,Robert E Lee's Birthday,State holiday
2016-11-25,Presidents' Day,State holiday
2016-11-25,Lincoln's Birthday/Lincoln's Day,State holiday
2016-11-25,Black Friday,State holiday
2016-11-25,American Indian Heritage Day,State holiday
2016-11-27,First Sunday of Advent,Christian
2016-11-28,Cyber Monday,Observance
2016-11-29,International Day of Solidarity with the Palestinian People,United Nations observance
2016-12-01,World AIDS Day,United Nations observance
2016-12-02,International Day for the Abolition of Slavery,United Nations observance
2016-12-03,International Day of Persons with Disabilities,United Nations observance
2016-12-05,International Volunteer Day for Economic and Social Development,United Nations observance
2016-12-05,World Soil Day,United Nations observance
2016-12-06,St Nicholas' Day,Observance
2016-12-07,International Civil Aviation Day,United Nations observance
2016-12-07,Pearl Harbor Remembrance Day,Observance
2016-12-08,Feast of the Immaculate Conception,Christian
2016-12-09,International Anti-Corruption Day,United Nations observance
2016-12-10,Human Rights Day,United Nations observance
2016-12-11,International Mountain Day,United Nations observance
2016-12-12,The Prophet's Birthday,Muslim
2016-12-12,Feast of Our Lady of Guadalupe,Observance
2016-12-17,Pan American Aviation Day,Observance
2016-12-17,Wright Brothers Day,Observance
2016-12-18,International Migrants Day,United Nations observance
2016-12-18,Arabic Language Day,United Nations observance
2016-12-20,International Human Solidarity Day,United Nations observance
2016-12-21,December Solstice,Season
2016-12-23,Christmas Eve observed,State holiday
2016-12-24,Christmas Eve,Cristian Observance
2016-12-24,Christmas Eve,State holiday
2016-12-25,Chanukah/Hanukkah (first day),Jewish holiday
2016-12-25,Christmas Day,National holiday
2016-12-26,Kwanzaa (until Jan 1),Observance
2016-12-26,Christmas Day observed,National holiday
2016-12-26,Day After Christmas Day,State holiday
2016-12-30,New Year's Eve observed,State holiday
2016-12-31,New Year's Eve,State holiday
2016-12-31,New Year's Eve,Observance
2017-01-01,Last Day of Chanukah,Jewish holiday
2017-01-01,New Year's Day,National holiday
2017-01-02,New Year's Day observed,National holiday
2017-01-04,World Braille Day,Worldwide observance
2017-01-06,Epiphany,Christian
2017-01-07,Orthodox Christmas Day,Orthodox
2017-01-07,International Programmers' Day,Worldwide observance
2017-01-13,Friday the 13th,Worldwide observance
2017-01-13,Lee Jackson Day,State holiday
2017-01-13,Stephen Foster Memorial Day,Observance
2017-01-14,Orthodox New Year,Orthodox
2017-01-15,World Religion Day,Worldwide observance
2017-01-16,Martin Luther King Day,National holiday
2017-01-16,Robert E Lee's Birthday,State holiday
2017-01-16,Idaho Human Rights Day,State holiday
2017-01-16,Civil Rights Day,State holiday
2017-01-19,Robert E Lee's Birthday,State holiday
2017-01-19,Confederate Memorial Day,State holiday
2017-01-20,Inauguration Day,State holiday
2017-01-26,International Customs Day,Worldwide observance
2017-01-27,International Day of Commemoration in Memory of the Victims of the Holocaust,United Nations observance
2017-01-27,e-Day,Worldwide observance
2017-01-28,Chinese New Year,Observance
2017-01-29,Kansas Day,Observance
2017-02-01,National Freedom Day,Observance
2017-02-02,World Wetlands Day,Worldwide observance
2017-02-02,Groundhog Day,Observance
2017-02-03,National Wear Red Day,Observance
2017-02-04,World Cancer Day,United Nations observance
2017-02-04,Rosa Parks Day,Local observance
2017-02-05,World Leprosy Day,Worldwide observance
2017-02-06,International Day of Zero Tolerance to Female Genital Mutilation,United Nations observance
2017-02-07,e-Day,Worldwide observance
2017-02-11,Tu Bishvat/Tu B'Shevat,Jewish holiday
2017-02-11,World Day of the Sick,Worldwide observance
2017-02-12,Lincoln's Birthday,State holiday
2017-02-12,Lincoln's Birthday,Local observance
2017-02-13,World Radio Day,United Nations observance
2017-02-13,Lincoln's Birthday observed,State holiday
2017-02-14,Valentine's Day,Observance
2017-02-15,Susan B Anthony's Birthday,Local observance
2017-02-20,World Day of Social Justice,United Nations observance
2017-02-20,Presidents' Day (Washington's Birthday),National holiday
2017-02-20,Daisy Gatson Bates Day,State holiday
2017-02-21,International Mother Language Day,United Nations observance
2017-02-28,Shrove Tuesday/Mardi Gras,State holiday
2017-02-28,Shrove Tuesday/Mardi Gras,Observance
2017-02-28,Shrove Tuesday/Mardi Gras,Local observance
2017-02-28,Linus Pauling Day,Local observance
2017-03-01,Ash Wednesday,Christian
2017-03-01,Zero Discrimination Day,United Nations observance
2017-03-01,Self-injury Awareness Day,Worldwide observance
2017-03-01,St. David's Day,Observance
2017-03-02,Texas Independence Day,State holiday
2017-03-02,Read Across America Day,Observance
2017-03-03,World Wildlife Day,United Nations observance
2017-03-03,Employee Appreciation Day,Observance
2017-03-06,Casimir Pulaski Day,State holiday
2017-03-07,Town Meeting Day Vermont,State holiday
2017-03-08,International Women's Day,United Nations observance
2017-03-09,World Kidney Day,Worldwide observance
2017-03-12,Purim,Jewish holiday
2017-03-14,Pi Day,Worldwide observance
2017-03-17,St. Patrick's Day,Observance
2017-03-17,Evacuation Day,State holiday
2017-03-20,March equinox,Season
2017-03-20,International Day of Happiness,United Nations observance
2017-03-21,International Day for the Elimination of Racial Discrimination,United Nations observance
2017-03-21,World Poetry Day,United Nations observance
2017-03-21,International Day of Nowruz,United Nations observance
2017-03-21,World Down Syndrome Day,United Nations observance
2017-03-21,International Day of Forests,United Nations observance
2017-03-22,World Water Day,United Nations observance
2017-03-23,World Meteorological Day,United Nations observance
2017-03-24,World Tuberculosis Day,United Nations observance
2017-03-24,International Day for the Right to the Truth concerning Gross Human Rights Violations and for the Dignity of Victims,United Nations observance
2017-03-25,International Day of Remembrance of Slavery Victims and the Transatlantic Slave Trade,United Nations observance
2017-03-25,International Day of Solidarity with Detained and Missing Staff Members,United Nations observance
2017-03-25,Earth Hour,Worldwide observance
